ASIN,Brand Name,List Price($)(Week 49 ),List Price($)(Week 50 ),List Price($)(Week 51 ),List Price($)(Week 52 ),Product GMS($)(Week 49 ),Product GMS($)(Week 50 ),Product GMS($)(Week 51 ),Product GMS($)(Week 52 ),ASP(Week 49 ),ASP(Week 50 ),ASP(Week 51 ),ASP(Week 52 ),CM(Week 49 )(%),CM(Week 50 )(%),CM(Week 51 )(%),CM(Week 52 )(%),CP($)(Week 49 ),CP($)(Week 50 ),CP($)(Week 51 ),CP($)(Week 52 ),Net PPM(Week 49 )(%),Net PPM(Week 50 )(%),Net PPM(Week 51 )(%),Net PPM(Week 52 )(%),GV(Week 49 ),GV(Week 50 ),GV(Week 51 ),GV(Week 52 ),SoROOS(%)(Week 49 )(%),SoROOS(%)(Week 50 )(%),SoROOS(%)(Week 51 )(%),SoROOS(%)(Week 52 )(%),Vendor Confirmation Rate - Sourceable(Week 49 )(%),Vendor Confirmation Rate - Sourceable(Week 50 )(%),Vendor Confirmation Rate - Sourceable(Week 51 )(%),Vendor Confirmation Rate - Sourceable(Week 52 )(%),Fill Rate - Sourceable(Week 49 )(%),Fill Rate - Sourceable(Week 50 )(%),Fill Rate - Sourceable(Week 51 )(%),Fill Rate - Sourceable(Week 52 )(%),SELLABLE_ON_HAND_UNITS(Week 49 ),SELLABLE_ON_HAND_UNITS(Week 50 ),SELLABLE_ON_HAND_UNITS(Week 51 ),SELLABLE_ON_HAND_UNITS(Week 52 ),Total GMM($)(Week 49 ),Total GMM($)(Week 50 ),Total GMM($)(Week 51 ),Total GMM($)(Week 52 ),Net Receipts($)(Week 49 ),Net Receipts($)(Week 50 ),Net Receipts($)(Week 51 ),Net Receipts($)(Week 52 ),Net Receipts (Units)(Week 49 ),Net Receipts (Units)(Week 50 ),Net Receipts (Units)(Week 51 ),Net Receipts (Units)(Week 52 ),CCOGS As A % Of PCOGS(Week 49 )(%),CCOGS As A % Of PCOGS(Week 50 )(%),CCOGS As A % Of PCOGS(Week 51 )(%),CCOGS As A % Of PCOGS(Week 52 )(%),PPM(Week 49 )(%),PPM(Week 50 )(%),PPM(Week 51 )(%),PPM(Week 52 )(%),External Box Price Competitiveness (% Of GV)(Week 49 )(%),External Box Price Competitiveness (% Of GV)(Week 50 )(%),External Box Price Competitiveness (% Of GV)(Week 51 )(%),External Box Price Competitiveness (% Of GV)(Week 52 )(%),Amzn GV(Week 49 ),Amzn GV(Week 50 ),Amzn GV(Week 51 ),Amzn GV(Week 52 ),Customer Returns($)(Week 49 ),Customer Returns($)(Week 50 ),Customer Returns($)(Week 51 ),Customer Returns($)(Week 52 ),Daily SoRoos%(Week 49 )(%),Daily SoRoos%(Week 50 )(%),Daily SoRoos%(Week 51 )(%),Daily SoRoos%(Week 52 )(%),IDQ Score(Week 49 ),IDQ Score(Week 50 ),IDQ Score(Week 51 ),IDQ Score(Week 52 ),Net Ordered Units(Week 49 ),Net Ordered Units(Week 50 ),Net Ordered Units(Week 51 ),Net Ordered Units(Week 52 )
B075733JWC,Chings,0.00,1.30,0.00,1.30,0,1.58,0,6.31,0.00,1.58,0.00,1.58,0.00%,(74.92)%,0.00%,(49.35)%,0,-1.34,0,-2.94,0.00%,41.42%,0.00%,36.25%,4,4,6,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9,10,8,4,0,0.00,0,0.00,0.00,2.20,0.00,0.00,0.00,2.00,0.00,0.00,0.00%,16.04%,0.00%,15.94%,0.00%,30.22%,0.00%,30.22%,0.00%,0.00%,0.00%,0.00%,4,4,6,7,0,0,0,0,0.00%,0.00%,0.00%,0.00%,75.80,75.80,75.80,75.80,0,1,0,4
B00Y09JRZQ,Ching's Secret,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2,2,2,4,100.00%,100.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,100.00%,100.00%,0.00%,100.00%,0,0,0,0,0,0,0,0
B08CHXZ7ZT,UNKNOWN,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,17,10,11,12,82.35%,100.00%,72.73%,100.00%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,35,51,47,37,0,0,0,0,0.00,39.60,0.00,0.00,0.00,24.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,82.35%,100.00%,72.73%,100.00%,64.20,64.20,0,64.20,-2,0,0,0
B083VKYVF4,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,8,17,13,24,100.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,8,17,13,24,0,0,0,0,100.00%,100.00%,100.00%,100.00%,70.90,70.90,70.90,70.90,-1,-4,1,1
B087GL5MV7,Diamond,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0,0,0,2,0,0,0,0,0.00%,0.00%,0.00%,0.00%,77.50,82.50,77.50,82.50,0,0,0,0
B0095DQJ30,Foster Clarks,0.00,0.74,0.74,0.00,0,6.53,3.27,0,0.00,0.82,0.82,0.00,0.00%,(49.03)%,(38.10)%,0.00%,0,-3.23,-1.91,0,0.00%,19.29%,19.27%,0.00%,4,6,4,9,100.00%,50.00%,50.00%,100.00%,100.00%,100.00%,100.00%,100.00%,0.00%,0.00%,66.67%,63.16%,22,21,15,23,0,0.00,0.00,0,0.00,8.89,0.00,8.89,0.00,12.00,0.00,12.00,0.00%,10.98%,10.96%,0.00%,0.00%,9.33%,9.33%,0.00%,100.00%,83.33%,50.00%,100.00%,4,6,4,9,0,0,0,0,100.00%,50.00%,50.00%,100.00%,75.00,75.00,75.00,75.00,0,8,4,0
B00L2ZKM0K,American Garden,0.00,3.62,3.62,0.00,0,36.93,3.36,0,0.00,3.36,3.36,0.00,0.00%,(44.24)%,(61.63)%,0.00%,0,-16.73,-2.33,0,0.00%,19.44%,23.52%,0.00%,21,26,14,16,4.76%,3.85%,0.00%,0.00%,100.00%,0.00%,0.00%,100.00%,63.60%,0.00%,0.00%,100.00%,1,197,250,191,0,0.00,0.00,0,305.55,708.74,264.60,0.00,97.00,225.00,84.00,0.00,0.00%,18.50%,18.50%,0.00%,0.00%,6.16%,6.16%,0.00%,100.00%,55.56%,100.00%,100.00%,0,19,0,0,0,0,0,0,4.76%,3.85%,0.00%,0.00%,0,98.30,0,0,0,12,0,0
B00L305X8K,American Garden,0.00,0.00,0.00,1.15,0,0,0,3.50,0.00,0.00,0.00,1.17,0.00%,0.00%,0.00%,(63.75)%,0,0,0,-2.27,0.00%,0.00%,0.00%,29.78%,3,7,6,18,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,100.00%,98.82%,100.00%,100.83%,94,168,216,316,0,0,0,0.00,135.26,120.23,83.16,140.26,135.00,120.00,83.00,140.00,0.00%,0.00%,0.00%,18.50%,0.00%,0.00%,0.00%,14.22%,100.00%,100.00%,50.00%,17.65%,0,0,0,16,0,0,0,0,0.00%,0.00%,0.00%,0.00%,90.00,90.00,90.00,90.00,0,0,0,3
B083VKKC9F,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,7,4,11,3,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B002DPXWBE,UNKNOWN,0.00,0.39,0.00,0.39,0,2.27,0,0.45,0.00,0.45,0.00,0.45,0.00%,(137.87)%,0.00%,(276.33)%,0,-3.70,0,-1.85,0.00%,39.13%,0.00%,33.70%,6,3,4,5,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,81,76,76,75,0,0.00,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,15.99%,0.00%,15.94%,0.00%,27.54%,0.00%,27.54%,0.00%,0.00%,0.00%,0.00%,6,3,4,5,0,0,0,0,0.00%,0.00%,0.00%,0.00%,66.50,66.50,66.50,66.50,0,5,0,1
B083VKZP1Z,Diamond,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,1,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0,0,1,1,0,0,0,0,0.00%,0.00%,0.00%,0.00%,75.90,75.90,75.90,75.90,0,0,0,0
B0D52NJ9WJ,Lotte,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,57,50,49,49,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00,0.00,0.00,0.00,0,0,0,0
B01I2CF0NY,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,5,5,1,8,20.00%,20.00%,0.00%,37.50%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,10,1,29,32,0,0,0,0,0.00,17.48,69.90,74.90,0.00,7.00,28.00,30.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,0,0,0,0,0,0,0,0,20.00%,20.00%,0.00%,37.50%,0,0,0,0,0,0,0,0
B083VKCLB2,Diamond,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,30,27,0,0,0,0,0.00,0.00,89.27,56.54,0.00,0.00,30.00,19.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,77.50,77.50,77.50,72.50,0,0,0,0
B0BF66Z4RT,DIAMOND دايموند,0.00,0.00,0.00,0.00,0,3.77,0,0,0.00,1.89,0.00,0.00,0.00%,(59.58)%,0.00%,0.00%,0,-3.43,0,0,0.00%,11.89%,0.00%,0.00%,0,8,8,1,0.00%,100.00%,75.00%,100.00%,100.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,1.45%,2,0,0,0,0,0.00,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,3.08%,0.00%,0.00%,0.00%,9.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,8,8,1,0,0,0,0,0.00%,100.00%,75.00%,100.00%,80.80,80.80,80.80,80.80,0,2,0,0
B0B4P7KK2N,KANAN DEVAN,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,4,2,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B00L305TGG,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,5,4,3,2,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,28.57%,0.00%,0.00%,0.00%,0.00%,0.00%,2,2,2,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,95.00,95.00,95.00,95.00,0,0,0,0
B07P9G9QRZ,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,11,14,15,9,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B000I0VTMA,American Garden,0.00,0.00,0.00,5.46,0,0,0,19.96,0.00,0.00,0.00,4.99,0.00%,0.00%,0.00%,(25.01)%,0,0,0,-5.17,0.00%,0.00%,0.00%,18.54%,6,8,4,7,83.33%,75.00%,50.00%,28.57%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0,0,0,8,0,0,0,0.00,0.00,0.00,0.00,56.98,0.00,0.00,0.00,12.00,0.00%,0.00%,0.00%,18.50%,0.00%,0.00%,0.00%,4.86%,100.00%,100.00%,100.00%,85.71%,6,6,4,7,0,0,0,0,83.33%,75.00%,50.00%,28.57%,95.50,95.50,95.50,95.50,-1,0,-1,0
B083VKNDBM,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,7,9,3,6,100.00%,100.00%,100.00%,33.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,2,2,2,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0.00%,7,9,3,0,0,0,0,0,100.00%,100.00%,100.00%,33.33%,78.70,78.70,78.70,0,0,0,-2,0
B0D2P64GWB,Tata Soulfull,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,2,2,0,7,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B083VKYQTG,Al Rifai,0.00,0.00,0.00,11.98,0,0,0,12.51,0.00,0.00,0.00,12.51,0.00%,0.00%,0.00%,5.22%,0,0,0,0.65,0.00%,0.00%,0.00%,35.92%,1,4,3,3,100.00%,100.00%,66.67%,100.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,9.00,0.00,0.00,0.00,1.00,0.00%,0.00%,0.00%,10.94%,0.00%,0.00%,0.00%,28.05%,100.00%,100.00%,100.00%,0.00%,1,4,3,0,0,0,0,0,100.00%,100.00%,66.67%,100.00%,77.50,77.50,77.50,77.50,0,0,0,0
B00L28CLEW,American Garden,0.00,0.00,0.00,5.70,0,0,0,45.50,0.00,0.00,0.00,5.06,0.00%,0.00%,0.00%,(22.63)%,0,0,0,-10.58,0.00%,0.00%,0.00%,20.08%,22,11,12,16,95.45%,81.82%,75.00%,37.50%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,59.49,0.00,0.00,0.00,12.00,0.00%,0.00%,0.00%,18.50%,0.00%,0.00%,0.00%,1.94%,100.00%,100.00%,100.00%,83.33%,22,11,9,13,0,0,0,0,95.45%,81.82%,75.00%,37.50%,97.00,97.00,97.00,97.00,3,0,2,1
B00L2ZKP0M,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,4,3,2,5,50.00%,33.33%,0.00%,40.00%,0.00%,100.00%,100.00%,100.00%,0.00%,28.57%,0.00%,33.33%,29,21,19,18,0,0,0,0,0.00,0.00,0.00,8.98,0.00,0.00,0.00,2.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,0.00%,100.00%,3,1,1,5,0,0,0,0,50.00%,33.33%,0.00%,40.00%,98.30,98.30,98.30,98.30,0,0,0,0
B091VQS1Q5,American Garden,0.00,0.00,0.00,8.86,0,0,0,47.89,0.00,0.00,0.00,7.98,0.00%,0.00%,0.00%,(5.24)%,0,0,0,-2.54,0.00%,0.00%,0.00%,25.34%,16,13,13,19,93.75%,100.00%,100.00%,73.68%,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,100.00%,0,0,0,54,0,0,0,0.00,0.00,0.00,0.00,434.03,0.00,0.00,0.00,60.00,0.00%,0.00%,0.00%,18.50%,0.00%,0.00%,0.00%,9.38%,100.00%,100.00%,100.00%,89.47%,15,13,13,19,0,0,0,0,93.75%,100.00%,100.00%,73.68%,100.00,100.00,100.00,100.00,3,0,0,0
B01LYT8NCG,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,30,18,29,24,96.67%,83.33%,58.62%,91.67%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,100.00%,41,32,22,48,0,0,0,0,0.00,0.00,22.98,116.01,0.00,0.00,21.00,106.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,92.59%,100.00%,10,17,29,23,0,0,0,0,96.67%,83.33%,58.62%,91.67%,98.20,98.20,98.20,93.20,1,2,1,3
B0FLHSQ2ZF,DIAMOND دايموند,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,2,0,0,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0
B0G43FQ5H8,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,0,1,0.00%,0.00%,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,1,0,0,0,0,0.00%,0.00%,0.00%,100.00%,0,0.00,0.00,0.00,0,0,0,0
B00L2ZKKHU,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,1,2,3,3,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,100.00%,129.17%,27,25,21,55,0,0,0,0,0.00,6.16,0.00,126.36,0.00,2.00,0.00,41.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,100.00%,1,2,3,3,0,0,0,0,100.00%,100.00%,100.00%,100.00%,98.30,98.30,98.30,98.30,0,2,0,0
B07PBLLSTQ,American Garden,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,1,2,4,0.00%,0.00%,0.00%,50.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,100.00%,100.00%,29,24,21,30,0,0,0,0,0.00,0.00,2.80,39.22,0.00,0.00,1.00,14.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00%,0.00%,0.00%,50.00%,0,0,0,0,0,0,0,0
B019ZQGTFE,UNKNOWN,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,1,0,0,0.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1,1,1,1,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,1,0,0,0,0,0,0,0.00%,100.00%,0.00%,0.00%,61.00,61.00,0,0,0,0,0,0
B083VKXLY4,American Garden,0.00,6.44,0.00,6.44,0,22.76,0,5.69,0.00,5.69,0.00,5.69,0.00%,(12.80)%,0.00%,(35.47)%,0,-3.00,0,-2.09,0.00%,19.79%,0.00%,14.76%,29,94,41,93,34.48%,10.64%,80.49%,72.04%,100.00%,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,25,32,32,68,0,0.00,0,0.00,67.20,100.80,0.00,235.21,12.00,18.00,0.00,42.00,0.00%,18.50%,0.00%,18.50%,0.00%,1.58%,0.00%,1.58%,45.00%,25.56%,91.67%,83.72%,21,93,40,90,0,0,0,0,34.48%,10.64%,80.49%,72.04%,94.50,94.50,94.50,94.50,0,4,0,1
B0G34F886Z,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,1,2,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,2,0,0,0,0,0.00%,0.00%,100.00%,100.00%,0.00,0.00,62.50,67.50,0,0,0,0
B0G34B73F6,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,0,1,4,0.00%,0.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,1,4,0,0,0,0,0.00%,0.00%,100.00%,100.00%,0,0.00,62.50,67.50,0,0,0,0
B084PTGF2W,Foster Clarks,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,2,1,4,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0,1,1,4,0,0,0,0,0.00%,100.00%,100.00%,100.00%,76.90,76.90,76.90,76.90,0,0,0,0
B07PQ5ZRZ7,Al Rifai,0.00,0.00,0.00,0.00,0,0,0,0,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0,0,0,0,0.00%,0.00%,0.00%,0.00%,0,5,2,1,0.00%,100.00%,100.00%,100.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,38,35,33,30,0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%,100.00%,100.00%,0,5,2,1,0,0,0,0,0.00%,100.00%,100.00%,100.00%,72.50,72.50,72.50,72.50,0,0,1,0
