ASIN,Brand Name,GV(Week 2 ),Net Ordered Units(Week 2 ),Net Receipts (Units)(Week 2 ),Total Inventory Units(Week 2 ),Net Receipts($)(Week 2 ),Product GMS($)(Week 2 ),Gross Shipped GMS($)(Week 2 ),Net Ordered GMS($)(Week 2 ),Deal GMS($)(Week 2 ),Net PPM(Week 2 )(%),Amzn GV(Week 2 ),SoROOS(%)(Week 2 )(%),Daily SoRoos%(Week 2 )(%),Fill Rate - Sourceable(Week 2 )(%),Vendor Confirmation Rate - Sourceable(Week 2 )(%),Conversion Rate(Week 2 )(%),ASP(Week 2 ),CM(Week 2 )(%),CP($)(Week 2 ),CPPU(Week 2 ),PPM(Week 2 )(%),CCOGS As A % Of PCOGS(Week 2 )(%),CCOGS As A % Of Revenue(Week 2 )(%),External Box Price Competitiveness (% Of GV)(Week 2 )(%),IDQ Score(Week 2 )
B087GJVRRM,Nom Noms,171,-2,0.00,31.00,0.00,87.66,86.88,-7.79,0,27.04%,150,76.61%,76.61%,0.00%,0.00%,(1.17)%,2.74,(43.63)%,-40.83,-1.28,10.95%,20.72%,18.46%,100.00%,87.50
B07B8BYKFY,Canel's,55,28,0.00,339.00,0.00,87.21,85.93,91.97,0,26.72%,48,0.00%,0.00%,0.00%,100.00%,50.91%,3.35,(7.72)%,-6.81,-0.26,9.09%,24.27%,22.06%,0.00%,85.70
B00MWVY52O,TILDA,24,8,73.00,124.00,580.93,85.03,80.79,80.79,0,33.99%,24,0.00%,0.00%,0.00%,0.00%,33.33%,10.63,21.44%,17.39,2.17,25.13%,18.50%,13.85%,34.78%,85.70
B07NF7RVX6,L.B. Maple,26,9,0.00,15.00,0.00,84.42,82.54,82.55,0,26.11%,26,0.00%,0.00%,40.00%,100.00%,34.62%,9.38,0.33%,0.28,0.03,4.04%,25.32%,24.30%,0.00%,68.50
B00GKX89SQ,Whittaker,78,14,0.00,646.00,0.00,84.09,79.33,85.81,0,27.25%,76,0.00%,0.00%,0.00%,100.00%,17.95%,6.47,(5.81)%,-4.75,-0.37,8.88%,26.38%,24.04%,48.68%,98.50
B07CX3FHMB,General Mills,22,7,0.00,7.00,0.00,83.17,83.03,83.03,0,29.47%,22,54.55%,54.55%,0.00%,39.68%,31.82%,11.88,8.13%,6.89,0.98,7.75%,25.25%,23.29%,0.00%,94.50
B07P68FH59,American Garden,80,40,156.00,176.00,373.32,82.82,80.90,70.98,0,(10.17)%,70,0.00%,0.00%,50.00%,100.00%,50.00%,1.84,(80.44)%,-69.00,-1.53,(30.03)%,18.50%,24.06%,40.00%,93.70
B0DT61H872,TATA GLOBAL BEVeRAGES,255,15,20.00,452.00,87.94,81.15,81.07,81.15,0,29.02%,246,0.00%,0.00%,0.00%,100.00%,5.88%,5.41,(7.64)%,-6.35,-0.42,18.72%,15.93%,12.95%,0.00%,63.50
B08M7G4T62,Little Freddie,20,27,0.00,47.00,0.00,80.49,75.30,75.31,0,29.83%,20,0.00%,0.00%,0.00%,100.00%,135.00%,2.98,(3.67)%,-2.86,-0.11,14.79%,25.18%,21.45%,35.00%,80.50
B07P6B9D5H,La Molisana,20,6,96.00,68.00,255.35,78.95,75.14,17.40,0,35.31%,19,35.00%,35.00%,122.03%,100.00%,30.00%,2.92,(42.16)%,-34.48,-1.28,9.03%,33.82%,30.76%,0.00%,92.00
B091VRT6S1,American Garden,7,10,0.00,41.00,0.00,77.65,73.76,73.76,0,19.07%,7,0.00%,0.00%,0.00%,0.00%,142.86%,7.76,8.56%,6.35,0.64,6.84%,18.50%,17.24%,14.29%,100.00
B0CV8B2S8N,Zeeba,23,-7,54.00,49.00,763.60,77.55,73.04,-98.61,0,29.80%,22,69.57%,69.57%,100.00%,100.00%,(30.43)%,15.51,8.38%,6.17,1.23,8.83%,29.38%,26.78%,90.91%,76.90
B07NCYSD4M,Suntop,3,5,0.00,32.00,0.00,76.27,76.27,76.28,0,26.76%,3,0.00%,0.00%,0.00%,0.00%,166.67%,15.25,1.24%,0.96,0.19,18.62%,10.00%,8.14%,0.00%,62.50
B088F995XR,Freakin' Healthy,7,2,0.00,12.00,0.00,74.98,74.98,74.98,0,42.94%,7,0.00%,0.00%,97.37%,100.00%,28.57%,37.49,29.93%,22.72,11.36,25.93%,22.97%,17.01%,0.00%,98.50
B015J4UYEI,Askeys,69,19,0.00,305.00,0.00,74.67,74.88,75.58,24.48,26.69%,69,0.00%,0.00%,0.00%,0.00%,27.54%,3.93,(20.08)%,-15.45,-0.81,(0.79)%,29.00%,29.23%,43.48%,95.00
B0B4QY2SNX,Orion,29,19,0.00,36.00,0.00,74.61,71.59,71.59,0,33.47%,29,0.00%,0.00%,0.00%,100.00%,65.52%,3.93,(25.22)%,-17.74,-0.93,16.81%,24.89%,20.71%,0.00%,80.40
B0BFBDDGGN,Barebells,54,9,0.00,14.00,0.00,74.16,66.74,300.33,0,31.06%,30,46.30%,46.30%,0.00%,0.00%,16.67%,37.08,20.65%,13.94,6.97,8.69%,35.45%,32.37%,24.32%,94.50
B07P68FGXQ,American Garden,43,58,288.00,325.00,319.12,72.83,70.26,64.76,0,14.09%,41,0.00%,0.00%,102.08%,100.00%,134.88%,1.14,(60.06)%,-44.42,-0.69,2.63%,17.05%,16.61%,37.50%,96.20
B081LFPWRP,Mr Makhana,40,72,337.00,939.00,362.41,72.05,70.18,75.39,0,72.09%,39,0.00%,0.00%,100.00%,100.00%,180.00%,1.08,(6.82)%,-5.05,-0.08,0.00%,76.00%,76.00%,0.00%,78.20
B001OY2T1O,Gerber,59,19,0.00,5.00,0.00,71.55,69.87,88.95,0,12.67%,53,16.95%,16.95%,0.00%,70.00%,32.20%,4.77,(25.10)%,-18.28,-1.22,(13.70)%,25.25%,28.71%,75.00%,98.30
B00N8J1P90,La Molisana,41,13,0.00,52.00,0.00,70.25,70.90,66.86,0,17.08%,41,0.00%,0.00%,0.00%,1.37%,31.71%,5.02,(18.80)%,-13.76,-0.98,(3.09)%,23.00%,23.71%,0.00%,74.50
B087GM5T2G,Elvan,34,12,0.00,130.00,0.00,68.40,65.30,70.90,0,29.32%,28,0.00%,0.00%,0.00%,0.00%,35.29%,6.22,(4.54)%,-3.07,-0.28,11.73%,25.07%,22.12%,28.57%,85.70
B08H71NHC5,Mr Makhana,12,21,48.00,75.00,116.96,68.16,61.73,58.64,0,72.12%,11,0.00%,0.00%,0.00%,100.00%,175.00%,3.10,36.19%,23.00,1.05,21.35%,76.00%,59.77%,54.55%,78.20
B00CAUABOS,Gerber,53,10,6.00,5.00,34.61,68.06,66.36,66.37,0,31.21%,51,3.77%,3.77%,0.00%,70.59%,18.87%,6.81,(2.71)%,-1.87,-0.19,15.24%,21.80%,18.48%,41.67%,85.80
B08H72X9N9,Mr Makhana,11,27,50.00,80.00,121.83,67.10,63.23,65.54,0,71.17%,11,0.00%,0.00%,75.00%,100.00%,245.45%,2.58,30.60%,19.90,0.77,5.59%,76.00%,71.75%,63.64%,78.20
B009B1L17K,Al Osra,60,62,680.00,521.00,933.07,66.56,58.31,61.30,0,(22.38)%,58,0.00%,0.00%,93.42%,100.00%,103.33%,1.11,(134.07)%,-82.03,-1.37,(23.69)%,10.74%,13.28%,53.57%,92.90
B0058MKHIU,TILDA,13,19,48.00,41.00,143.75,65.44,64.92,64.96,0,25.71%,11,15.38%,15.38%,70.37%,100.00%,146.15%,3.44,(4.03)%,-2.66,-0.14,13.04%,18.50%,16.09%,0.00%,83.70
B07NF9H25V,Palazi,128,9,0.00,64.00,0.00,65.35,61.40,61.42,0,35.75%,124,0.00%,0.00%,0.00%,0.00%,7.03%,7.26,12.73%,7.96,0.88,24.41%,23.00%,17.39%,28.57%,62.50
B094P139XJ,Red Band,46,36,35.00,170.00,43.83,65.25,61.88,69.67,0,51.30%,43,0.00%,0.00%,0.00%,1.73%,78.26%,2.04,7.68%,4.90,0.15,38.58%,29.11%,17.88%,48.84%,78.70
B08H6KK3XK,Mr Makhana,20,23,77.00,52.00,187.62,63.35,53.04,46.10,0,60.07%,20,10.00%,10.00%,0.00%,100.00%,115.00%,2.44,3.46%,1.93,0.07,0.00%,76.00%,76.00%,0.00%,78.20
B07B3X1HZZ,TILDA,77,4,0.00,492.00,0.00,61.27,59.02,79.53,0,39.37%,76,0.00%,0.00%,0.00%,0.00%,5.19%,20.42,18.35%,11.35,3.78,1.89%,38.50%,37.77%,68.12%,91.90
B07PKCQ275,Afia,106,20,109.00,358.00,408.93,61.26,62.09,82.12,0,17.83%,80,0.00%,0.00%,94.44%,100.00%,18.87%,4.08,(29.32)%,-18.80,-1.25,8.13%,10.92%,10.03%,36.11%,75.00
B07P9J3YDB,La Molisana,22,20,0.00,159.00,0.00,58.70,56.07,56.07,0,26.52%,22,0.00%,0.00%,0.00%,3.81%,90.91%,2.93,(24.85)%,-12.89,-0.64,9.09%,24.10%,21.91%,0.00%,92.00
B08FZVMB1P,HOLSTEN,40,17,0.00,72.00,0.00,58.47,51.74,70.79,0,(42.46)%,36,12.50%,12.50%,0.00%,100.00%,42.50%,4.87,(173.62)%,-29.88,-2.49,(45.49)%,10.00%,14.55%,92.50%,0.00
B00JSCMGJ4,Gerber,22,13,0.00,7.00,0.00,57.03,55.44,79.84,0,25.76%,22,45.45%,45.45%,0.00%,100.00%,59.09%,6.34,2.19%,1.24,0.14,4.40%,25.25%,24.14%,0.00%,52.50
B0B82VB5VL,Mr Makhana,4,23,30.00,81.00,73.10,56.67,56.76,57.12,0,69.96%,4,0.00%,0.00%,0.00%,0.00%,575.00%,2.46,30.27%,17.85,0.78,1.10%,76.00%,75.16%,50.00%,78.20
B087GLG43J,Stone Chocolate,109,2,5.00,3.00,36.59,56.35,56.59,22.34,0,29.28%,103,60.55%,60.55%,0.00%,100.00%,1.83%,8.05,(7.83)%,-4.58,-0.65,9.08%,23.00%,20.91%,0.00%,80.90
B08H8VT4JB,Mr Makhana,12,23,27.00,53.00,65.79,56.04,54.61,54.63,0,72.69%,9,0.00%,0.00%,46.43%,100.00%,191.67%,2.44,21.90%,12.65,0.55,0.00%,76.00%,76.00%,0.00%,83.20
B0B82W6X9R,Mr Makhana,32,51,179.00,932.00,192.50,55.92,51.63,50.60,0,67.97%,30,0.00%,0.00%,0.00%,0.00%,159.38%,1.08,12.78%,6.77,0.13,0.00%,76.00%,76.00%,0.00%,78.20
B087GK5KQY,Guylian,14,1,0.00,0.00,0.00,54.70,35.88,35.88,0,7.72%,14,0.00%,0.00%,0.00%,0.00%,7.14%,54.70,(1.23)%,-0.51,-0.51,13.04%,23.00%,20.00%,0.00%,77.50
B087GK9B18,Freakin' Healthy,6,3,0.00,28.00,0.00,54.45,55.74,55.74,0,32.97%,6,0.00%,0.00%,0.00%,0.00%,50.00%,18.15,17.26%,9.78,3.26,13.05%,22.91%,19.92%,0.00%,98.50
B01C4L6IIK,Lotte,35,10,3.00,73.00,9.23,53.82,53.21,38.59,0,25.19%,32,0.00%,0.00%,100.00%,100.00%,28.57%,3.84,(8.45)%,-4.67,-0.33,19.97%,10.95%,8.76%,0.00%,81.70
B084WPYLML,UNKNOWN,8,16,46.00,22.00,842.21,53.50,53.50,34.24,0,(178.62)%,0,75.00%,75.00%,0.00%,80.00%,200.00%,2.14,(249.96)%,-139.89,-5.60,(755.60)%,67.44%,576.98%,0.00%,82.00
B00GS4IITW,Beautiful Denmark,21,9,0.00,35.00,0.00,53.06,51.14,51.14,0,76.13%,21,0.00%,0.00%,0.00%,0.00%,42.86%,5.90,47.81%,25.27,2.81,14.56%,76.00%,64.93%,0.00%,67.50
B07MXFKJVH,La Molisana,25,18,36.00,252.00,95.85,52.07,48.14,50.78,0,27.59%,25,0.00%,0.00%,40.00%,100.00%,72.00%,3.06,(24.32)%,-12.28,-0.72,13.07%,24.35%,21.17%,0.00%,92.00
B0735DQN34,Ching's Secret,57,23,0.00,34.00,0.00,51.27,47.38,49.85,0,25.18%,57,0.00%,0.00%,0.00%,100.00%,40.35%,2.33,(51.27)%,-26.07,-1.18,18.46%,15.94%,12.99%,24.24%,96.70
B0B9MW55SK,The Jelly Bean Factory,61,21,0.00,27.00,0.00,50.60,48.93,48.94,0,29.09%,60,0.00%,0.00%,0.00%,100.00%,34.43%,2.41,(15.52)%,-7.95,-0.38,17.51%,23.00%,18.97%,36.67%,83.20
B00D2PLAMW,Gerber,46,11,0.00,4.00,0.00,50.56,49.04,53.87,0,7.44%,24,10.87%,10.87%,0.00%,0.00%,23.91%,5.06,(25.37)%,-12.85,-1.28,(19.82)%,25.25%,30.25%,85.29%,83.20
B087GL45MC,Orion,41,7,0.00,48.00,0.00,50.10,48.32,48.32,0,29.08%,40,0.00%,0.00%,0.00%,100.00%,17.07%,7.16,8.53%,4.16,0.59,12.51%,23.00%,20.12%,100.00%,62.50
B0CD87Z6VY,Rhythm 108,25,10,0.00,62.00,0.00,49.72,47.49,43.57,0,23.09%,25,44.00%,44.00%,0.00%,100.00%,40.00%,4.97,(10.98)%,-5.37,-0.54,8.67%,20.70%,18.90%,0.00%,85.80
B0D2P5HXT1,Tata Soulfull,66,13,44.00,71.00,183.76,49.67,48.74,53.98,0,13.99%,60,0.00%,0.00%,74.42%,100.00%,19.70%,4.14,(37.54)%,-19.17,-1.60,(0.89)%,15.93%,16.08%,43.33%,70.00
B000WHS8M8,Gerber,22,6,52.00,13.00,299.99,49.01,48.19,32.14,0,0.86%,19,63.64%,63.64%,0.00%,76.30%,27.27%,5.45,(43.16)%,-21.53,-2.39,(5.95)%,8.00%,8.48%,94.44%,80.70
B0B82XMNC5,Mr Makhana,14,44,309.00,735.00,332.30,48.52,47.93,47.92,0,72.71%,14,0.00%,0.00%,100.00%,100.00%,314.29%,1.10,5.54%,2.80,0.06,2.47%,76.00%,74.12%,14.29%,68.20
B00L2ZKSWM,American Garden,75,13,96.00,80.00,341.60,48.50,47.45,36.47,0,(4.28)%,72,0.00%,0.00%,100.00%,100.00%,17.33%,2.85,(58.56)%,-29.38,-1.73,(24.71)%,18.50%,23.07%,20.55%,98.30
B09RWVXZ66,Lago,29,10,0.00,323.00,0.00,48.46,47.35,43.53,0,31.10%,29,0.00%,0.00%,0.00%,0.00%,34.48%,4.41,(3.14)%,-1.54,-0.14,13.47%,23.00%,19.90%,72.41%,76.70
B083VKML26,Tetley,27,11,0.00,35.00,0.00,48.42,49.71,56.85,0,2.34%,24,0.00%,0.00%,0.00%,0.00%,40.74%,4.84,(37.17)%,-19.20,-1.92,(9.65)%,10.94%,11.99%,95.65%,86.00
B00LQO3FUQ,Tata,131,36,647.00,3359.00,415.71,47.85,47.70,20.55,0,1.95%,120,26.72%,26.72%,67.72%,100.00%,27.48%,0.59,(235.37)%,-142.03,-1.75,(8.77)%,10.91%,11.87%,64.41%,96.70
B07PHYKW9T,American Garden,96,8,0.00,34.00,0.00,47.83,42.75,37.70,0,12.45%,89,0.00%,0.00%,100.00%,100.00%,8.33%,5.31,(33.55)%,-16.94,-1.88,(5.38)%,18.50%,19.50%,31.40%,94.50
B09BN5R4MX,Palazi,159,12,0.00,103.00,0.00,47.77,47.54,51.91,0,28.63%,151,0.00%,0.00%,31.43%,100.00%,7.55%,4.34,(28.34)%,-14.38,-1.31,9.09%,25.00%,22.73%,100.00%,82.50
B08VQMVBKG,Little Freddie,17,22,0.00,111.00,0.00,47.70,45.44,61.84,0,31.58%,17,0.00%,0.00%,0.00%,100.00%,129.41%,2.98,(14.74)%,-7.02,-0.44,14.79%,25.93%,22.10%,100.00%,83.50
B07NF7ZFTL,JULIE'S,14,3,0.00,15.00,0.00,47.65,48.30,48.30,0,25.43%,14,0.00%,0.00%,0.00%,0.00%,21.43%,15.88,1.11%,0.55,0.18,3.16%,23.00%,22.27%,0.00%,78.50
B00AVHTBUC,Lago,156,25,0.00,62.00,0.00,47.39,48.32,67.02,0,27.40%,156,17.31%,17.31%,57.69%,100.00%,16.03%,2.79,(18.53)%,-9.34,-0.55,7.23%,25.54%,23.69%,48.72%,94.20
B083VL85MX,TATA,7,1,4.00,1.00,59.60,47.17,47.17,15.82,0,20.32%,6,71.43%,71.43%,100.00%,100.00%,14.29%,15.72,(2.54)%,-1.21,-0.40,5.24%,15.91%,15.08%,0.00%,100.00
B0C812QMR4,Orion,14,14,0.00,5.00,0.00,46.87,44.93,52.31,0,31.45%,13,0.00%,0.00%,0.00%,100.00%,100.00%,3.91,(1.55)%,-0.72,-0.06,16.36%,23.00%,19.24%,0.00%,70.40
B083VKGY29,Tata,21,15,34.00,57.00,102.19,46.68,46.14,53.33,0,28.48%,18,0.00%,0.00%,66.67%,100.00%,71.43%,3.59,(25.24)%,-10.38,-0.80,16.30%,15.94%,13.34%,50.00%,100.00
B00CAUAAWG,Gerber,15,9,0.00,37.00,0.00,46.56,45.52,45.50,0,14.41%,13,0.00%,0.00%,0.00%,100.00%,60.00%,5.17,(18.04)%,-8.42,-0.94,(11.53)%,25.25%,28.16%,66.67%,93.20
B08RYXXH9T,Pigeon,58,9,5.00,48.00,27.88,46.26,44.64,44.66,23.08,1.98%,56,0.00%,0.00%,0.00%,0.00%,15.52%,5.14,(52.15)%,-21.80,-2.42,(2.75)%,8.00%,8.22%,60.00%,94.50
B07NF8N8F2,Oronamin C,14,11,0.00,118.00,0.00,46.19,46.19,46.20,0,(304.55)%,14,0.00%,0.00%,0.00%,0.00%,78.57%,4.20,(339.87)%,-162.87,-14.81,(327.89)%,5.45%,23.34%,100.00%,0.00
B00L2ZK7CS,American Garden,45,13,40.00,198.00,134.93,45.52,43.93,43.93,0,18.00%,41,0.00%,0.00%,0.00%,100.00%,28.89%,3.50,(46.94)%,-22.45,-1.73,3.65%,18.50%,17.82%,22.22%,97.00
B083VKDMN1,TATA,16,5,0.00,1.00,0.00,44.92,44.92,44.92,0,(46.04)%,16,0.00%,0.00%,100.00%,100.00%,31.25%,8.98,(75.19)%,-34.55,-6.91,(65.85)%,11.94%,19.81%,0.00%,100.00
B07MTXFYB3,Crunchos,8,6,6.00,66.00,37.73,44.69,43.95,43.95,0,25.31%,8,0.00%,0.00%,0.00%,0.00%,75.00%,7.45,5.83%,2.61,0.43,15.57%,13.50%,11.40%,0.00%,73.40
B07NF7GFXS,Coroli,13,2,4.00,1.00,56.90,44.15,40.46,29.43,0,7.21%,9,23.08%,23.08%,0.00%,0.00%,15.38%,14.72,(19.12)%,-8.15,-2.72,3.33%,10.00%,9.67%,100.00%,82.50
B00IT8KMF8,ZPC,25,7,0.00,7.00,0.00,43.47,43.81,43.81,0,36.75%,24,0.00%,0.00%,0.00%,100.00%,28.00%,6.21,(0.36)%,-0.16,-0.02,18.76%,23.00%,18.68%,54.17%,62.50
B0CB84DSJZ,Candyland,57,29,221.00,666.00,286.40,43.42,37.21,37.33,0,65.05%,56,0.00%,0.00%,0.00%,100.00%,50.88%,1.50,(37.15)%,-15.54,-0.54,13.45%,77.59%,67.15%,0.00%,85.00
B07P9G9RTZ,American Garden,67,5,24.00,47.00,134.41,41.30,40.12,28.31,0,19.78%,64,1.49%,1.49%,0.00%,0.00%,7.46%,5.90,(8.96)%,-3.68,-0.53,5.08%,18.50%,17.56%,26.79%,93.00
B07NF6MPF7,American Garden,21,21,72.00,99.00,126.04,40.82,39.71,39.71,0,23.87%,21,0.00%,0.00%,0.00%,0.00%,100.00%,1.94,(50.30)%,-21.23,-1.01,9.94%,18.50%,16.66%,66.67%,96.70
B083VKDMJ8,American Garden,21,13,30.00,17.00,72.77,40.78,35.22,39.04,0,30.39%,21,0.00%,0.00%,0.00%,0.00%,61.90%,2.91,(40.58)%,-16.60,-1.19,16.73%,18.50%,15.41%,0.00%,78.70
B002R1IWBO,The Jelly Bean Factory,36,19,0.00,2.00,0.00,38.99,35.35,83.88,0,28.18%,36,44.44%,44.44%,0.00%,0.00%,52.78%,4.87,(19.51)%,-7.18,-0.90,15.59%,25.96%,21.92%,91.67%,75.00
B0CV7L34ZX,Zeeba,22,1,0.00,8.00,0.00,38.97,38.97,38.97,0,37.40%,22,0.00%,0.00%,0.00%,0.00%,4.55%,38.97,23.23%,9.10,9.10,18.69%,23.00%,18.70%,0.00%,76.90
B091VQS1Q5,American Garden,10,5,0.00,57.00,0.00,38.82,38.43,38.43,0,23.07%,10,0.00%,0.00%,0.00%,0.00%,50.00%,7.76,4.93%,1.91,0.38,6.84%,18.50%,17.24%,40.00%,100.00
B0847NQFB6,Al Osra,58,22,251.00,310.00,324.59,38.81,37.14,37.15,0,34.05%,58,0.00%,0.00%,100.00%,100.00%,37.93%,1.76,(38.17)%,-14.04,-0.64,26.70%,15.92%,11.67%,0.00%,92.90
B0CB89CDSW,Candyland,9,3,0.00,52.00,0.00,37.99,36.04,26.80,0,73.99%,9,0.00%,0.00%,0.00%,0.00%,33.33%,9.50,54.30%,19.95,4.99,1.70%,78.75%,77.41%,0.00%,85.00
B004GP00PU,American Garden,105,10,170.00,187.00,569.28,37.60,36.79,36.80,0,25.28%,97,12.38%,12.38%,85.71%,100.00%,9.52%,3.76,(28.16)%,-10.82,-1.08,10.93%,18.50%,16.48%,55.43%,90.00
B087GJVRX3,Maikom,13,3,0.00,35.00,0.00,37.59,35.71,28.19,0,23.29%,13,69.23%,69.23%,0.00%,0.00%,23.08%,9.40,(40.99)%,-11.13,-2.78,7.30%,22.65%,21.00%,91.67%,81.00
B07NF59N4D,Namakin,66,9,6.00,36.00,16.34,37.36,35.70,29.65,0,33.82%,61,0.00%,0.00%,75.27%,100.00%,13.64%,3.40,(25.71)%,-9.48,-0.86,19.84%,23.00%,18.44%,0.00%,76.20
B004ZK343G,ROCA,20,6,204.00,314.00,1110.79,37.24,39.32,39.33,0,78.95%,18,0.00%,0.00%,0.00%,0.00%,30.00%,6.21,46.63%,18.52,3.09,12.28%,76.00%,66.67%,0.00%,70.50
B07NF5Y85R,American Garden,75,13,0.00,22.00,0.00,36.93,36.85,43.23,0,23.55%,74,0.00%,0.00%,0.00%,50.00%,17.33%,3.36,(57.80)%,-22.44,-2.04,7.87%,18.50%,17.04%,32.39%,76.90
B083VKPXV2,Sultan,7,3,0.00,2.00,0.00,36.30,32.71,32.71,0,30.95%,7,0.00%,0.00%,0.00%,0.00%,42.86%,12.10,12.23%,4.07,1.36,33.59%,10.95%,7.27%,0.00%,70.00
B0749NNYF5,Ching's Secret,54,23,26.00,90.00,49.41,35.24,33.26,47.28,0,21.86%,52,0.00%,0.00%,80.00%,100.00%,42.59%,2.20,(42.03)%,-14.54,-0.91,13.72%,15.94%,13.75%,34.62%,84.20
B016BO719G,Whittaker,23,6,0.00,713.00,0.00,34.73,33.33,39.62,0,30.64%,23,0.00%,0.00%,0.00%,0.00%,26.09%,6.95,6.07%,2.05,0.41,15.13%,23.00%,19.52%,39.13%,86.00
B00JDC1Y5G,Zed,19,2,0.00,7.00,0.00,34.54,34.54,34.54,0,27.16%,19,0.00%,0.00%,0.00%,0.00%,10.53%,17.27,4.56%,1.61,0.80,5.40%,23.00%,21.76%,0.00%,87.50
B00GX2PBBM,Whittaker's,7,2,44.00,1.00,329.43,34.45,34.45,17.22,0,33.05%,7,57.14%,57.14%,0.00%,0.00%,28.57%,8.61,(7.11)%,-2.53,-0.63,13.06%,23.00%,20.00%,0.00%,84.50
B083VKXLY4,American Garden,108,6,12.00,63.00,67.20,34.14,33.78,33.78,0,15.62%,104,0.00%,0.00%,100.00%,100.00%,5.56%,5.69,(6.30)%,-2.15,-0.36,1.58%,18.50%,18.21%,4.95%,94.50
B07P68FLFY,American Garden,44,4,6.00,36.00,36.75,34.14,31.63,21.68,0,3.96%,41,0.00%,0.00%,100.00%,100.00%,9.09%,5.69,(31.07)%,-10.11,-1.68,(7.66)%,18.50%,19.92%,41.46%,93.00
B0941H3RLR,Rhythm 108,12,14,0.00,29.00,0.00,33.77,33.11,33.11,0,25.53%,10,0.00%,0.00%,0.00%,100.00%,116.67%,2.41,(16.40)%,-5.54,-0.40,9.14%,23.00%,20.90%,0.00%,80.80
B001EQ4H1M,UNKNOWN,6,4,0.00,7.00,0.00,33.70,35.00,39.66,0,25.23%,4,0.00%,0.00%,0.00%,0.00%,66.67%,8.43,(5.39)%,-1.94,-0.49,(0.03)%,25.25%,25.26%,0.00%,78.70
B0DNRHC449,General Mills,7,3,0.00,10.00,0.00,33.64,33.64,33.64,0,25.25%,7,0.00%,0.00%,0.00%,0.00%,42.86%,11.21,4.66%,1.57,0.52,0.00%,25.25%,25.25%,0.00%,77.00
B0CJLQR2WX,Ulker,54,7,12.00,192.00,49.01,33.58,32.62,32.62,0,31.28%,53,0.00%,0.00%,96.43%,100.00%,12.96%,4.80,(16.14)%,-5.35,-0.76,14.87%,23.00%,19.58%,11.36%,75.80
B07MQDNJHS,Pocari Sweat,234,83,0.00,1741.00,0.00,33.51,33.08,104.95,0,4.87%,234,70.94%,70.94%,0.00%,100.00%,35.47%,1.46,(53.20)%,-18.62,-0.81,(2.76)%,8.70%,8.94%,85.47%,82.00
B00Q6I22DI,American Garden,129,12,87.00,235.00,260.78,32.82,30.78,37.95,0,20.14%,128,0.00%,0.00%,0.00%,100.00%,9.30%,3.28,(29.32)%,-9.48,-0.95,8.67%,18.50%,16.90%,13.28%,93.70
B07NF854H7,UNKNOWN,10,9,3.00,2.00,21.56,32.57,32.57,48.86,0,(19.16)%,10,100.00%,100.00%,0.00%,0.00%,90.00%,5.43,(73.17)%,-23.82,-3.97,(32.40)%,10.00%,13.24%,100.00%,85.80
B0CTTP99B9,Mr Makhana,6,7,38.00,25.00,129.32,31.24,30.11,18.90,0,67.62%,6,0.00%,0.00%,0.00%,100.00%,116.67%,2.84,(0.96)%,-0.31,-0.03,(19.85)%,76.00%,91.08%,50.00%,83.20
B0791L9TZJ,Namakin,26,9,12.00,48.00,48.19,31.02,29.68,33.56,0,15.93%,25,0.00%,0.00%,78.05%,100.00%,34.62%,3.88,(48.84)%,-13.46,-1.68,(3.58)%,23.00%,23.82%,26.09%,76.20
B01CEHAE20,American Garden,126,9,70.00,136.00,208.30,30.93,29.84,26.76,0,18.08%,115,41.27%,41.27%,54.55%,100.00%,7.14%,3.09,(34.31)%,-10.89,-1.09,3.79%,18.50%,17.80%,68.14%,90.00
B07NF7VR7Y,American Garden,19,8,15.00,67.00,54.76,30.60,30.03,30.03,0,20.34%,18,0.00%,0.00%,75.00%,100.00%,42.11%,3.83,(56.80)%,-15.77,-1.97,4.56%,18.50%,17.66%,84.21%,89.40
B01F3N8UNW,Foster Clarks,161,4,103.00,137.00,276.09,30.54,29.61,8.58,0,9.95%,147,55.90%,55.90%,66.67%,100.00%,2.48%,2.35,(81.33)%,-25.91,-1.99,4.06%,10.91%,10.47%,83.33%,85.90
B000WGE26A,Gerber,35,11,0.00,10.00,0.00,30.33,29.58,53.60,0,7.94%,17,8.57%,8.57%,0.00%,0.00%,31.43%,5.06,(14.91)%,-4.51,-0.75,(19.82)%,25.25%,30.25%,88.89%,83.30
B007TKG3T6,Lutti,0,2,1.00,0.00,29.40,30.19,30.19,59.68,0,25.01%,0,0.00%,0.00%,0.00%,0.00%,0.00%,30.19,9.91%,3.03,3.03,2.61%,23.00%,22.40%,0.00%,96.70
B087GKYZDQ,Jewel Ring,7,5,0.00,5.00,0.00,30.18,29.28,29.30,0,26.99%,7,0.00%,0.00%,0.00%,0.00%,71.43%,6.04,(6.80)%,-2.02,-0.40,9.07%,23.00%,20.91%,0.00%,81.20
B00CJ8LEO2,AriZona,7,1,13.00,5.00,47.25,30.08,29.13,3.76,0,7.92%,5,71.43%,71.43%,0.00%,100.00%,14.29%,3.76,(30.31)%,-8.95,-1.12,3.33%,8.00%,7.73%,0.00%,82.50
